ID,Group,Streptococcus sp. Marseille-Q6470,Streptococcus sp. oral taxon 061,Streptococcus sp. oral taxon 431,Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006,Streptococcus sp. NPS 308,Streptococcus sp. 116-D4,Streptococcus sp. SP4011,Streptococcus sp. A12,Streptococcus sp. 1643,Streptococcus sp. D7B5,Streptococcus sp. FSL W8-0197,Streptococcus sp. oral taxon 064,Streptococcus sp. DTU_2020_1000888_1_SI_GRL_NUU_041A,Streptococcus mitis,Streptococcus mitis B6,Streptococcus pneumoniae,Streptococcus ilei,Streptococcus sanguinis,Streptococcus sanguinis SK36,Streptococcus rubneri,Streptococcus anginosus group,Streptococcus anginosus subsp. whileyi><wbr>Streptococcus anginosus subsp. whileyi MAS624,Streptococcus australis,Streptococcus koreensis,Streptococcus gwangjuense,Streptococcus toyakuensis,Streptococcus pseudopneumoniae IS7493,Streptococcus thermophilus,Streptococcus milleri,Streptococcus ferus,Streptococcus himalayensis,Streptococcus parauberis,Granulicatella elegans,Abiotrophia><wbr>Abiotrophia defectiva,Abiotrophia defectiva ATCC 49176,Gemella sanguinis,Gemella haemolysans,Gemella morbillorum,Blautia sp. SC05B48,Actinomyces,Actinomyces sp. oral taxon 171><wbr>Actinomyces sp. oral taxon 171 str. F0337,Rothia mucilaginosa,Rothia mucilaginosa DY-18,Rothia aeria,Rothia dentocariosa,Corynebacterium durum,Alistipes communis,Citrobacter arsenatis,Escherichia coli O157:H7,Enterobacter chuandaensis,unclassified Enterobacter,Enterobacter sp. T2,unclassified Leclercia,Leclercia adecarboxylata,Kosakonia,Kosakonia radicincitans,Cronobacter,[Enterobacter] lignolyticus,Pseudescherichia><wbr>Pseudescherichia vulneris,Franconibacter><wbr>Franconibacter daqui,Cedecea,Cedecea neteri,Buttiauxella,Shigella flexneri,Serratia marcescens,Cardiobacterium hominis,Fusobacterium pseudoperiodonticum,Fusobacterium periodonticum,Fusobacterium hwasookii,Treponema putidum,Aliceevansviridae,Lactococcus piscium><wbr>Lactococcus piscium MKFS47,Enterobacter sp. RHBSTW-00994,Leclercia pneumoniae,Shigella dysenteriae,Shimwellia><wbr>Shimwellia blattae,Escherichia coli O157:H7 str. EDL933,Escherichia coli O158:H23,Escherichia coli O157:H16,Escherichia coli VR50,Escherichia coli O44:H18><wbr>Escherichia coli 042,Escherichia coli O8:H8,Escherichia coli O2:K1:H4,Escherichia coli O78:H4,Escherichia coli O150:H6,Escherichia coli O6:H16,Escherichia coli O85:H1,Enterobacter cloacae complex sp. R_G8,Enterobacter wuhouensis,Shigella sonnei,Kosakonia sp. BYX6,Kosakonia pseudosacchari,Jejubacter><wbr>Jejubacter calystegiae,Enterobacter chengduensis,Escherichia coli ATCC 8739,Escherichia coli O99:H6,Escherichia sp. SCLE84,Citrobacter gillenii,Leclercia sp. W6
ERR589543,2,0.237780732,0.325786589,0.069491141,0.283674753,-0.08136564,-0.08136564,0.131710169,-0.08136564,-2.035794103,-2.035794103,-0.850964284,-1.236513667,-1.236513667,1.43327999,0.187419802,0.959818435,0.187419802,0.43434079,-1.236513667,-0.850964284,0.187419802,-1.236513667,0.069491141,-0.175358845,0.43434079,0.069491141,0.283674753,1.043207413,-1.236513667,-0.850964284,-2.035794103,0.237780732,0.701211377,-0.08136564,-0.08136564,1.32651698,0.88126341,0.364657943,2.754440578,1.854667864,0.701211377,1.28758178,-0.425965885,0.131710169,1.201269945,1.546781673,3.241112663,-0.850964284,1.394144008,-0.287611456,-1.236513667,-0.000805369,-2.035794103,0.495347799,0.662688429,-0.850964284,0.662688429,-0.000805369,-0.425965885,0.069491141,0.069491141,0.814885421,0.131710169,1.605151684,0.131710169,0.949443201,0.828990743,-0.850964284,-1.236513667,0.325786589,-2.035794103,-1.236513667,-0.287611456,0.283674753,1.557933055,-0.000805369,1.249327955,0.682354982,0.43434079,-0.08136564,-0.287611456,-0.425965885,-0.850964284,-0.08136564,-0.287611456,-0.175358845,0.495347799,-1.236513667,-0.000805369,1.361842858,0.069491141,-0.850964284,-0.425965885,-1.236513667,-0.425965885,0.283674753,-0.604351355,-0.850964284,-2.035794103
ERR589549,2,0.542508234,0.420545671,0.093504409,0.017503433,0.017503433,-0.423622623,-0.381762737,0.716137504,-0.573046238,-0.324580026,-0.402282617,-0.820277309,0.138161703,0.969058606,-0.342960469,0.641742109,1.009607981,1.438301139,0.586091242,0.688785226,0.48088513,-3.649398802,0.639471009,0.805607205,0.123741143,-0.342960469,-0.342960469,1.388615455,-0.156451498,-1.345951174,-1.345951174,-0.866090257,0.085633386,0.191768469,0.61120344,1.156373012,0.578254909,1.209518891,2.430936482,0.548208033,-0.602427373,1.585766385,0.61120344,0.044200031,0.712340516,0.350544636,2.15888666,0.204256181,1.202160797,0.968062273,1.069815857,0.108864698,-0.701072938,1.200564323,0.332333425,-0.169643618,0.688785226,-0.820277309,0.811613727,-0.777770246,-1.168154595,0.228260514,-0.573046238,1.306815293,1.518536002,-1.75208966,-0.423622623,-2.252983693,-1.75208966,-0.211417144,-0.602427373,0.40897319,-0.256917533,0.700732611,1.411300966,-0.820277309,1.026230281,0.318171122,0.262063037,-0.777770246,-0.633436005,0.145209127,-1.75208966,-1.029166396,-1.25100456,-1.029166396,-0.969812079,-1.029166396,0.256600264,1.150910262,-0.738150594,-1.589028087,-0.518575863,0.811613727,-0.969812079,-1.094824579,-0.969812079,-1.589028087,0.524935566
ERR589550,2,1.005738143,0.714714198,0.612862416,0.928489997,0.382827233,-0.003302057,0.382827233,0.902831849,-0.003302057,-0.003302057,-0.334520148,-0.142324921,0.549749007,1.121428104,0.714714198,0.915896165,1.477609675,1.732076962,1.135071304,1.498407279,-0.003302057,-1.257904967,1.084586984,1.217104063,0.382827233,0.513981978,-0.003302057,1.488199063,-0.634994056,-1.257904967,0.265258566,0.640970373,0.776344905,0.265258566,-0.003302057,1.407028794,0.756916517,0.829118315,2.722058463,1.473261043,0.776344905,1.471061599,0.328042377,0.382827233,-0.634994056,1.415181692,2.735650447,-0.634994056,-1.257904967,-0.634994056,-0.634994056,-0.334520148,-1.257904967,0.640970373,0.265258566,-1.257904967,0.104523031,-1.257904967,-0.003302057,-0.334520148,-0.334520148,0.812363648,1.099825121,-0.334520148,0.431316986,0.549749007,0.915896165,-1.257904967,-1.257904967,0.612862416,-1.257904967,-1.257904967,-0.334520148,0.104523031,-0.634994056,0.104523031,-1.257904967,-1.257904967,-1.257904967,-0.334520148,-1.257904967,-1.257904967,-1.257904967,-1.257904967,-0.634994056,-1.257904967,-1.257904967,-1.257904967,-0.334520148,-1.257904967,-1.257904967,-0.634994056,-0.003302057,-0.634994056,-1.257904967,-1.257904967,-1.257904967,-1.257904967,-0.634994056
ERR589553,2,0.388034745,0.444515143,0.71923332,0.774613486,0.063868691,0.388034745,0.655977511,-0.223657426,-0.79751369,-0.447524575,-0.79751369,0.063868691,-1.52307432,1.353729927,0.495086525,1.264241395,0.888354625,1.196244733,0.251091895,0.888354625,-0.061724933,-0.79751369,-0.061724933,0.388034745,0.582463621,0.84640034,-0.061724933,1.415426514,-0.79751369,-0.79751369,-0.061724933,-0.79751369,0.747791349,0.620691367,1.10191996,1.509930581,0.71923332,1.037774502,2.728563558,1.404964058,0.823770341,0.9078703,-0.79751369,0.84640034,-0.79751369,0.993731115,3.325326618,0.165767938,0.388034745,0.774613486,-0.447524575,-1.52307432,0.655977511,1.5365101,0.251091895,-0.447524575,-0.061724933,-0.061724933,-0.223657426,-0.447524575,-0.79751369,0.388034745,-1.52307432,0.774613486,0.774613486,0.251091895,0.655977511,-0.79751369,0.388034745,1.023617478,-1.52307432,-0.223657426,-1.52307432,0.582463621,0.620691367,-0.223657426,0.251091895,-0.447524575,-0.061724933,-1.52307432,-1.52307432,-0.79751369,-1.52307432,-0.79751369,-1.52307432,-1.52307432,-0.79751369,-1.52307432,-0.79751369,-0.223657426,-1.52307432,-1.52307432,0.71923332,-0.447524575,-1.52307432,-1.52307432,-1.52307432,-0.79751369,-0.447524575
ERR589555,1,1.040578393,1.10037828,1.036368833,1.046774559,0.660124898,0.342933608,0.396607493,1.234351923,0.36174066,0.47104754,0.396607493,-0.019191986,0.47104754,1.136418914,0.496828953,1.075814174,1.45113836,1.271734688,0.739755261,1.276894736,0.302080955,-1.607452189,1.202222859,1.229268331,0.47104754,0.496828953,0.323084786,1.214473925,-0.392972536,-1.004462494,-0.392972536,-0.133000708,1.064565798,0.279789954,0.342933608,1.235356634,1.194113565,0.543145147,2.285434888,1.180836179,0.203486478,1.596431146,0.926007998,0.913178929,0.553786424,0.484182445,1.592657914,0.47104754,0.47104754,-1.607452189,-0.713597994,-1.004462494,-1.004462494,0.950067083,0.47104754,-1.607452189,-0.019191986,-1.004462494,0.069775245,-1.004462494,-0.713597994,0.36174066,-1.607452189,0.302080955,-0.072224776,0.14239149,0.89629942,-1.004462494,-0.392972536,0.553786424,-1.607452189,0.611290421,-0.713597994,-0.713597994,0.36174066,-0.203910656,0.14239149,-0.288595786,-0.133000708,-1.004462494,-1.607452189,-1.004462494,-1.004462494,-1.607452189,-0.713597994,-0.713597994,-0.288595786,-1.607452189,-0.713597994,0.027747024,-1.607452189,-1.607452189,-0.392972536,-1.607452189,-1.607452189,-1.607452189,-1.607452189,-1.607452189,-1.607452189
ERR589558,2,1.236566848,1.152007129,1.042582463,0.964496157,0.189507252,0.787697131,0.595324866,1.064886472,0.373509749,-0.132876645,0.373509749,-0.318203978,0.001178383,1.327279362,0.462132045,1.416394859,1.327279362,1.274874323,0.373509749,1.078926163,0.420266771,-0.607940767,1.244638284,1.057624958,0.714459479,1.098873169,0.462132045,1.460586702,-0.132876645,-1.208592611,-1.208592611,0.462132045,0.622428415,0.373509749,0.320682572,1.018596537,1.248592629,0.983549089,2.442432923,1.416394859,0.803853088,1.655945266,0.944266664,0.671332506,0.714459479,0.75296548,2.390514523,0.001178383,-1.208592611,-1.208592611,-1.208592611,-1.208592611,-1.208592611,0.320682572,0.462132045,-1.208592611,-1.208592611,-0.318203978,0.001178383,-0.132876645,-0.318203978,0.105150454,-0.607940767,-0.607940767,0.189507252,0.462132045,0.911393651,-1.208592611,-0.318203978,1.071984613,0.001178383,-0.318203978,0.001178383,-1.208592611,-0.607940767,0.420266771,-1.208592611,-1.208592611,-1.208592611,-1.208592611,-1.208592611,-1.208592611,-1.208592611,-1.208592611,-1.208592611,-1.208592611,-1.208592611,-1.208592611,-0.607940767,-0.607940767,-1.208592611,-1.208592611,-0.318203978,-1.208592611,-1.208592611,-1.208592611,-1.208592611,-1.208592611,-1.208592611
ERR589566,2,1.120465595,1.19003951,0.905023063,0.767477616,-0.176820666,0.111671609,0.574300375,1.123843278,-0.631936199,-0.43270515,-0.176820666,-0.43270515,-0.010200974,1.198042388,0.455708188,0.948573797,1.556819776,0.936705459,-0.086135212,1.210923859,0.455708188,-1.589123999,1.01669003,1.266004395,0.379264772,0.556932358,0.350127848,1.721038563,-0.43270515,-0.176820666,-0.631936199,0.862547793,0.350127848,0.350127848,-1.589123999,1.543238011,0.877310949,0.948573797,2.537826128,1.377519188,1.060739682,1.113597363,0.111671609,0.20694257,0.350127848,1.19003951,2.766911799,-0.28859298,0.499455436,-0.28859298,-0.086135212,-1.589123999,-1.589123999,0.054881207,0.43183777,-1.589123999,-0.28859298,-0.631936199,-0.943409762,0.16193646,-0.631936199,0.677309825,-0.28859298,1.01669003,0.499455436,0.350127848,0.997215479,-1.589123999,-1.589123999,0.590897569,-0.28859298,0.650712391,-0.943409762,-0.943409762,0.519595053,-0.43270515,0.590897569,-0.176820666,-0.943409762,-0.631936199,-0.631936199,-0.631936199,-1.589123999,-1.589123999,-1.589123999,-0.943409762,-1.589123999,-1.589123999,-0.943409762,-0.010200974,-0.631936199,-0.943409762,-0.43270515,-0.631936199,-1.589123999,-0.631936199,-0.943409762,-1.589123999,-0.943409762
ERR589567,2,0.846441408,0.821041585,0.897333777,0.892014621,0.393238295,0.866567611,0.974602042,1.244264176,0.187832532,0.211082171,0.062224191,0.073750348,0.218474119,1.447212552,0.973640548,1.294845373,1.096473488,1.200061081,0.567278544,0.953037765,0.663217434,-0.75850111,1.123680697,0.935085419,0.958739456,0.922341203,0.889311803,1.510783322,0.58717625,0.025108156,-0.231931569,-0.182149041,0.855152896,0.601729943,0.525381088,1.321159587,1.3105896,1.077712072,1.828492682,1.226743468,0.912639632,0.999207666,0.443001242,0.328484653,0.912639632,0.956164354,1.632076039,-0.099049738,0.488612198,-0.672629058,-0.395107255,-0.539097507,-2.095842221,0.203516567,-0.231931569,-1.484401197,-0.080936375,-1.484401197,-0.395107255,-1.000803759,-2.095842221,-0.395107255,-1.484401197,0.494582735,-0.118120384,0.218474119,0.443001242,-0.864340774,-0.080936375,0.284263006,-0.864340774,-0.35658168,-0.864340774,-0.321473242,0.473126207,-1.000803759,0.253071301,-0.159545616,0.116280548,-0.289258136,-0.35658168,-1.484401197,-1.189460025,-0.600725256,-1.000803759,-1.484401197,-1.189460025,-2.095842221,-2.095842221,0.037931914,-1.189460025,-1.484401197,-0.437724531,-0.539097507,-1.484401197,-1.189460025,-1.000803759,-2.095842221,-2.095842221
ERR589569,2,0.475033942,0.613761716,0.686308428,0.686308428,0.613761716,0.718351625,0.52632355,-0.080441108,-0.601557534,0.180660131,-0.601557534,-0.283733911,-0.080441108,1.549502985,0.775793955,1.511250115,0.870723578,1.471557901,0.572247207,0.52632355,0.273194403,-1.260436046,0.417085746,0.417085746,0.651593975,0.891273783,0.613761716,1.408004025,-1.260436046,-1.260436046,0.180660131,0.748082568,0.849035043,0.475033942,0.980241873,1.270713463,0.995785946,0.417085746,2.770068486,1.583552728,0.613761716,1.383713356,0.350676724,0.870723578,0.748082568,1.451736077,3.053139118,-1.260436046,0.273194403,-0.601557534,-0.283733911,-1.260436046,-1.260436046,0.180660131,0.180660131,0.475033942,-0.601557534,0.651593975,-0.601557534,-1.260436046,-1.260436046,0.180660131,0.066609098,1.182654884,0.350676724,0.572247207,0.066609098,-1.260436046,0.273194403,1.025064231,-1.260436046,-1.260436046,0.273194403,0.066609098,0.475033942,-1.260436046,-0.283733911,-0.601557534,-0.601557534,-1.260436046,-1.260436046,-1.260436046,-1.260436046,-1.260436046,-1.260436046,-0.601557534,-1.260436046,-1.260436046,-1.260436046,-1.260436046,-1.260436046,-0.601557534,0.417085746,-1.260436046,-1.260436046,-1.260436046,-0.601557534,-1.260436046,-1.260436046
ERR589570,2,0.63648333,0.569102023,0.617671855,0.300157337,0.142681715,0.454700377,0.583718143,0.83761277,-0.370132443,-0.039693762,-0.459914703,-0.294954483,0.315887105,1.265757712,0.537808854,1.046169475,1.403207405,1.329010625,0.716997368,0.990486066,0.315887105,-1.858152007,0.799961631,1.213863344,0.576490022,0.676567254,0.521004303,1.299323422,-0.370132443,-1.21886885,-0.07997361,-0.230520497,0.681908797,0.697420458,0.702428468,1.352105775,0.712214748,0.895996589,2.127716023,1.33658988,0.372784116,1.412042202,0.63648333,0.283725445,1.205162105,0.807160052,2.149955454,-0.370132443,0.648449177,-0.71325067,-0.71325067,-1.858152007,-0.91049745,0.315887105,-0.07997361,-1.21886885,0.117519563,-0.230520497,-0.570573806,-0.91049745,-1.21886885,0.300157337,0.166314393,0.788838955,0.882429422,-0.230520497,1.007275758,-0.124531475,-1.858152007,0.512280258,-1.21886885,0.494134927,-0.570573806,0.840816219,0.83761277,-0.370132443,0.5295105,-0.002986652,-0.07997361,-0.370132443,-0.71325067,-1.21886885,-1.858152007,-0.459914703,-1.858152007,-1.858152007,-1.858152007,-1.858152007,-1.858152007,0.484689733,-1.21886885,-0.91049745,0.712214748,-1.21886885,-0.294954483,-1.858152007,-0.91049745,-1.21886885,-1.858152007
ERR589572,3,0.367821739,0.459838303,1.370419606,0.593599401,0.564654324,0.459838303,0.438919203,0.11894229,0.11894229,0.165691946,0.005592677,-0.149374724,-0.065031217,1.1528057,0.279873931,1.037582838,0.11894229,1.180608683,0.438919203,0.245390434,1.409800547,0.207550624,0.579431227,0.005592677,0.645023472,0.960669648,0.245390434,1.541784617,0.579431227,-0.862353597,0.066123437,0.367821739,0.699877921,1.21135413,1.119370494,1.320224004,1.509588578,1.268427501,2.710893698,1.765450379,0.902690111,0.897317017,0.245390434,0.533064417,1.148268343,1.361341481,2.416466196,-0.862353597,0.11894229,-0.253330414,-0.387364322,-1.462910808,-1.462910808,0.772123012,0.34072246,-1.462910808,0.005592677,-0.387364322,-1.462910808,-0.862353597,-0.862353597,0.367821739,-0.572662456,0.165691946,0.918262404,0.367821739,0.005592677,-1.462910808,0.005592677,1.050799916,-1.462910808,0.438919203,-1.462910808,0.066123437,0.245390434,-0.862353597,-0.149374724,-0.862353597,-0.387364322,-0.862353597,-1.462910808,-1.462910808,-1.462910808,-0.862353597,-1.462910808,-1.462910808,-1.462910808,-1.462910808,-0.862353597,0.005592677,0.933072926,-1.462910808,-0.862353597,-1.462910808,-1.462910808,-1.462910808,-0.862353597,-0.862353597,-1.462910808
ERR589574,2,0.797485834,0.77828453,0.645030397,0.595456387,1.109838186,0.362976105,0.232736087,0.420187913,0.846088258,0.766222876,0.588751562,0.420187913,-0.445590858,1.171246648,0.440884922,1.279637785,0.215268505,0.717985476,-0.628775769,0.324123475,1.258865146,-0.628775769,1.047189451,0.553240627,0.545705612,0.440884922,0.409404023,0.938535036,0.952857544,-0.445590858,-1.471578646,0.114735256,0.337505865,0.627232301,0.177926495,0.667457702,0.513926015,1.554450452,2.189192839,1.823030802,1.158233223,1.062428979,-0.083963426,0.136877139,1.334921127,1.164218227,2.249790264,-0.256339634,1.160641503,-0.751660413,0.012453036,-2.181489366,-1.471578646,0.215268505,0.553240627,-1.471578646,-0.206859046,-0.445590858,-0.628775769,-0.910100119,-1.471578646,0.091366877,-0.910100119,1.192475343,0.581920595,-0.374038249,0.012453036,-0.628775769,-2.181489366,0.265566114,-1.471578646,-0.910100119,-0.751660413,-0.529074428,1.218286546,-0.529074428,0.861869608,0.091366877,0.295919041,0.114735256,-0.529074428,-0.311601783,-2.181489366,-0.910100119,-1.129138587,-1.129138587,0.197021229,-2.181489366,-1.471578646,0.595456387,-0.910100119,-1.129138587,-0.751660413,-0.910100119,-0.162129108,-1.471578646,-0.910100119,-1.129138587,-2.181489366
ERR589575,1,0.945697293,0.881077217,0.842435742,0.773041198,0.659031704,0.573698876,0.646284699,1.180566492,0.245356266,0.352339222,0.320029865,-0.446445827,0.480555563,1.265868055,0.726311142,1.150530951,1.205640026,1.477578528,0.892902019,1.092229318,0.63300981,0.095351053,1.089379658,0.990211632,0.604701328,0.736241279,0.152065425,1.753396268,0.480555563,-0.147247266,-0.446445827,0.095351053,1.062275544,0.90426413,1.138906591,1.121717496,0.70544572,0.604701328,2.208808388,1.419604558,0.90978211,1.468460379,0.646284699,0.245356266,0.892902019,1.243155404,2.386731196,-0.446445827,-1.28056515,-1.28056515,-0.71787231,-1.28056515,-1.28056515,0.539479426,0.434742032,-0.71787231,0.095351053,-0.272830506,0.201554117,-0.446445827,-1.28056515,-0.04984585,-0.71787231,-1.28056515,1.080644464,0.284575807,0.434742032,-1.28056515,-1.28056515,-0.04984585,-1.28056515,-0.446445827,-0.446445827,0.736241279,-0.272830506,-0.272830506,-0.71787231,-0.71787231,-1.28056515,-1.28056515,-1.28056515,-1.28056515,-1.28056515,-1.28056515,-1.28056515,-1.28056515,-1.28056515,-1.28056515,-0.71787231,-0.71787231,-1.28056515,-1.28056515,-0.71787231,-1.28056515,-1.28056515,-1.28056515,-1.28056515,-1.28056515,-1.28056515
ERR589576,3,0.281600525,0.174302392,0.109072557,0.677492565,0.174302392,0.404646596,0.281600525,0.326708742,-0.057925151,-0.826253434,-1.473432626,0.231221637,0.404646596,1.317407073,0.64007055,1.032971097,0.231221637,1.511102831,0.727458886,0.404646596,0.785058654,-0.169951047,0.677492565,0.109072557,0.991280611,0.576038744,0.438744645,1.373106315,0.281600525,-1.473432626,-0.826253434,-0.314390168,1.320057103,0.438744645,0.032966044,0.659242623,1.30931429,0.576038744,2.412694136,1.303796083,0.659242623,1.431032763,0.404646596,0.742726952,1.156693291,1.005760021,2.698588152,0.64007055,0.822970643,0.727458886,1.05201492,-1.473432626,-1.473432626,0.367486102,0.64007055,0.810770793,-1.473432626,-0.314390168,0.032966044,-0.51407322,-1.473432626,0.711534834,-0.826253434,0.438744645,0.677492565,0.326708742,-0.057925151,-1.473432626,-0.51407322,1.070022534,-1.473432626,-0.51407322,0.404646596,0.55211417,0.822970643,-1.473432626,0.659242623,0.032966044,-1.473432626,-0.314390168,-1.473432626,-0.314390168,-1.473432626,-1.473432626,-1.473432626,-1.473432626,-1.473432626,-1.473432626,0.231221637,-0.169951047,-1.473432626,-0.51407322,-0.314390168,-0.057925151,-1.473432626,-1.473432626,-1.473432626,-1.473432626,-1.473432626
ERR589578,2,0.958534666,1.030477284,1.317048271,1.197395606,-0.372132744,0.364589438,0.271795756,0.589916765,0.271795756,0.085390705,-0.925167126,-0.925167126,0.753516207,1.187010931,-0.372132744,1.16526449,1.465099242,1.772573387,1.005108935,1.090592328,-0.095039265,-0.925167126,0.815748944,1.212411762,0.320532199,0.718338469,-0.095039265,1.62569028,-0.587877065,-0.925167126,-1.62440141,0.404738892,0.843529208,0.217364702,0.217364702,0.948479873,0.938148922,0.404738892,2.509960102,1.607492789,-0.095039265,1.290860079,0.085390705,-0.216075832,1.046464085,0.085390705,2.916981405,-0.925167126,1.022214155,0.085390705,-0.925167126,-1.62440141,-1.62440141,0.801083898,0.003162655,-0.925167126,0.155867225,-0.216075832,-0.372132744,-0.587877065,-0.587877065,0.659098894,-0.925167126,1.441406041,0.271795756,0.155867225,0.475585394,-0.925167126,-1.62440141,0.085390705,-1.62440141,-0.925167126,-0.372132744,0.003162655,1.022214155,-0.587877065,0.856710339,0.003162655,0.085390705,-0.216075832,-0.587877065,-0.925167126,-0.216075832,-1.62440141,-0.925167126,0.003162655,-0.925167126,-1.62440141,-1.62440141,-0.095039265,-1.62440141,-0.925167126,-0.925167126,-0.925167126,-1.62440141,-0.372132744,-0.925167126,-0.925167126,-1.62440141
ERR589579,1,0.875892018,0.64019453,0.897202515,0.829195392,0.034148721,0.549928334,0.597552677,1.085852499,0.034148721,-0.154616342,0.034148721,-1.061521249,0.276591107,1.261359566,0.64019453,1.223470499,1.631458514,1.364203734,0.746104692,1.364203734,-0.154616342,-1.061521249,1.215330073,1.337294749,0.362512681,0.034148721,0.034148721,2.521949794,-1.061521249,0.034148721,-1.061521249,-0.154616342,0.64019453,0.875892018,0.829195392,1.151877251,1.09778972,0.49612124,2.534798572,1.268429877,0.170690405,1.754606529,0.954546593,-0.449727607,-0.449727607,0.64019453,3.016143169,-0.154616342,-1.061521249,-0.449727607,-1.061521249,-1.061521249,-1.061521249,0.276591107,0.276591107,-1.061521249,0.170690405,-0.154616342,0.276591107,-1.061521249,-1.061521249,1.047325598,-1.061521249,-1.061521249,0.80346432,0.276591107,0.713871008,-1.061521249,-0.449727607,0.549928334,-0.449727607,-0.154616342,0.034148721,-0.449727607,-1.061521249,-0.154616342,-1.061521249,-1.061521249,-1.061521249,-1.061521249,-1.061521249,-1.061521249,-1.061521249,-1.061521249,-1.061521249,-1.061521249,-1.061521249,-1.061521249,-1.061521249,-1.061521249,-1.061521249,-1.061521249,0.034148721,-1.061521249,-1.061521249,-1.061521249,-1.061521249,1.46060664,-1.061521249
ERR589580,2,0.600805007,0.704124096,0.386288218,0.600805007,0.010441372,-0.205619958,1.663980032,0.287942002,-1.243667341,1.137744316,-0.205619958,-0.543405623,0.468637091,1.063932862,0.010441372,1.736321072,0.166727588,1.301066725,0.386288218,0.166727588,0.386288218,-1.243667341,-0.205619958,-0.543405623,0.287942002,0.166727588,-1.243667341,2.085500922,-0.543405623,0.010441372,-0.543405623,0.468637091,-0.205619958,1.137744316,-0.543405623,0.600805007,0.655316041,0.166727588,3.11222564,1.870313395,1.227889581,1.863804983,1.083679689,0.825349337,1.289798409,1.446460007,2.211585914,-0.205619958,0.655316041,0.386288218,-0.543405623,-1.243667341,-1.243667341,1.289798409,0.287942002,-1.243667341,0.600805007,-0.543405623,0.166727588,0.539217167,-1.243667341,0.825349337,-0.205619958,0.655316041,0.010441372,-0.205619958,0.704124096,-1.243667341,-1.243667341,1.10251489,-0.543405623,-0.543405623,-0.205619958,0.468637091,0.825349337,-1.243667341,0.386288218,-0.543405623,-1.243667341,-1.243667341,-1.243667341,-1.243667341,-1.243667341,-1.243667341,-1.243667341,-1.243667341,-1.243667341,-1.243667341,-0.543405623,0.287942002,-1.243667341,-1.243667341,-0.543405623,-1.243667341,-0.543405623,-1.243667341,-1.243667341,-1.243667341,-0.205619958
ERR589581,3,0.595136019,0.727883409,0.697119758,0.749271483,0.788386238,0.64516899,0.595136019,0.65438041,-0.345918601,0.190862921,0.086450017,-0.176189739,0.363492432,1.463539514,0.67210874,1.142430217,0.584229832,1.533522463,0.850025392,0.536984382,0.616000555,-1.784575916,0.844872611,0.436125474,0.888564252,0.883988907,0.401526463,1.661011562,0.595136019,-1.126812467,0.190862921,-0.000840171,0.436125474,0.727883409,0.561375153,1.115175599,1.094738735,0.800476042,2.189568624,1.046447574,0.158873954,1.437476023,0.67210874,0.788386238,0.67210874,0.860094572,2.77888182,0.595136019,-1.126812467,-0.052042978,-0.253540931,-1.126812467,-0.459776619,0.860094572,0.274097574,-0.459776619,0.248208038,0.248208038,-0.606577962,-1.126812467,-0.345918601,0.467827722,-0.606577962,-0.109893106,0.382978054,0.419218572,0.735162551,0.190862921,-0.809526719,0.625992302,-1.784575916,-0.809526719,-0.253540931,0.961423821,0.045005766,-0.606577962,-0.253540931,-0.809526719,-0.809526719,-1.784575916,-1.126812467,-1.784575916,-1.784575916,-1.784575916,-1.784575916,-1.784575916,-1.784575916,-1.784575916,-0.109893106,-0.809526719,-1.126812467,-1.126812467,-0.253540931,-0.606577962,-1.784575916,-1.784575916,-1.126812467,-0.606577962,-0.809526719
ERR589582,2,0.94449269,0.833859761,0.793948762,0.692032519,0.884667742,0.412893747,0.258289736,1.160093974,-0.111831654,0.116874457,0.436830471,-1.180250955,0.927465675,1.037234476,0.116874457,1.013043493,1.582506327,1.728851832,1.17375879,1.451739389,0.436830471,-0.649780291,1.269410125,1.423294342,0.359146395,0.170341124,-0.111831654,2.460054055,0.258289736,-0.230223466,0.412893747,0.786709639,0.747466548,1.034332889,1.168725008,1.134148019,0.636259308,1.074710702,2.227688303,1.371699258,1.246177492,1.069686247,0.258289736,0.68168206,0.730134857,1.382642259,2.202307521,0.567830057,-1.180250955,-0.230223466,-0.393896839,-1.180250955,-1.180250955,0.68168206,-0.230223466,-0.649780291,-0.393896839,-1.180250955,0.05449255,-0.393896839,-0.649780291,0.05449255,-1.180250955,-0.393896839,0.170341124,0.328687209,-0.230223466,-1.180250955,-0.649780291,0.480020525,-0.020007856,-0.649780291,-1.180250955,-0.649780291,-0.649780291,-0.649780291,-0.649780291,-1.180250955,-1.180250955,-1.180250955,-1.180250955,-1.180250955,-1.180250955,-1.180250955,-1.180250955,-1.180250955,-1.180250955,-1.180250955,-1.180250955,-1.180250955,-1.180250955,-1.180250955,-1.180250955,-0.649780291,-1.180250955,-1.180250955,-1.180250955,-1.180250955,-1.180250955
